office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
HOUSE,FL,6,False,standard,Randy Fine,R,-1,Eric Yonce,Randy Fine,,-30.308187147843146,0.0,,,,0.0,-24.663563260639194,-24.741152804857418,-32.7453507118539,-16.749241965321843,5e-05
HOUSE,FL,7,False,standard,Cory Mills,,0,Bale Dalton,Ryan Elijah,,-12.617439168584001,0.0,,,,0.0,-3.464180699067151,-3.4010731065671074,-12.678920720016677,5.860375785539194,0.31785
HOUSE,FL,8,False,standard,Mike Haridopolos,R,-1,Jennifer Jenkins,Mike Haridopolos,,-16.395271547785974,0.0,,2.0,-9.026542443678126,0.30054728416913656,-10.129773960913862,-9.776591823325088,-16.652205702924885,-3.0734003365359097,0.03145
HOUSE,FL,9,False,standard,Darren Soto,D,1,Darren Soto,Dan Green,,-17.93494817151253,0.0,,1.0,-5.4,0.29734926399148454,-7.216154245945808,-6.741206227871121,-13.494915718667983,0.14512850587291104,0.1048
HOUSE,FL,10,False,same_party,Maxwell Frost,D,1,Maxwell Frost,,D,24.292988534582708,0.0,,,,,,,,,1.0
HOUSE,FL,11,False,standard,Daniel Webster,,0,James Pericola,Joe Strada,,-15.8391286849105,0.0,,1.0,-5.4,0.35778051691678464,-7.208793850105838,-6.600896575009322,-14.104760151220576,0.945984420589112,0.129
HOUSE,FL,12,False,standard,Gus Bilirakis,R,-1,Kimberly Overman,Gus Bilirakis,,-15.553760972030888,0.0,,,,0.0,-9.187450822587344,-9.203800891240224,-17.221759746166178,-1.2783233938952197,0.06815
HOUSE,FL,13,False,standard,Anna Paulina Luna,R,-1,Leela Gray,Anna Paulina Luna,,-13.453080359687094,0.0,,5.0,-6.276316206916581,0.3124662420323639,-6.760657948296973,-6.613501147952531,-13.280626651710639,0.16870133725781813,0.1063
HOUSE,FL,14,False,standard,Kathy Castor,D,1,Kathy Castor,Mike Beltran,,-10.62098657326328,0.0,,1.0,9.523809523809524,0.296021991656669,1.2822201105601971,3.7615397516023434,-3.197408008912981,10.674588990169909,0.75865
HOUSE,FL,15,False,standard,Laurel Lee,R,-1,Robert People,Laurel Lee,,-20.095141150578385,0.0,,,,0.0,-14.118409817409804,-14.14830218966636,-22.26520251011779,-6.16597719137432,0.0115
HOUSE,FL,16,False,standard,Vern Buchanan,,0,Kelly Kirschner,Sydney Gruters,,-13.811661289568429,0.0,,1.0,1.2658227848101267,0.37855280831033594,-4.882809049564894,-2.6344388314405256,-10.05965228183013,4.823673540641017,0.3268
HOUSE,FL,17,False,standard,Greg Steube,R,-1,Matthew Montavon,Greg Steube,,-22.24156570778953,0.0,,,,0.0,-16.358886711973483,-16.37611457690097,-24.306143728854835,-8.428388424366632,0.0051
HOUSE,FL,18,False,standard,Scott Franklin,R,-1,Curtis Gibson,Scott Franklin,,-17.102886122235766,0.0,,,,0.0,-10.910428787082736,-10.870762645847952,-18.931232006575822,-2.9085977060642465,0.04145
HOUSE,FL,19,False,standard,Byron Donalds,,0,Victor Arias,Jim Schwartzel,,-30.416149231176274,0.0,,,,0.0,-22.474733197453066,-22.373639191483143,-31.738534740768646,-13.213428541094308,0.00095
HOUSE,FL,20,False,standard,Debbie Wasserman Schultz,D,1,Debbie Wasserman Schultz,Brent Andersen,,37.50081626941555,0.0,,,,0.0,47.20146571770787,47.19938132394569,39.40597858750627,55.13724692426297,1.0
HOUSE,FL,21,False,standard,Brian Mast,R,-1,James Martin,Brian Mast,,-16.40535991568672,0.0,,,,0.0,-10.140976198690934,-10.054660809288617,-18.093822478160682,-2.120705226280833,0.0529
HOUSE,FL,22,False,standard,None (new seat),,0,Pia Dandiya,Casey Askar,,-10.371815924951084,0.0,,2.0,-1.2488811340850996,0.3807613580685385,-0.7070589592971147,-0.9056775897488876,-8.382226116165919,6.5566555017907655,0.437
HOUSE,FL,23,False,standard,Lois Frankel,D,1,Lois Frankel,Deborah Adeimy,,13.860283552064374,0.0,,,,0.0,24.585584394471027,24.624578492785595,16.59290196756216,32.6071857832413,1.0
HOUSE,FL,24,False,standard,Frederica Wilson,,0,Oliver Gilbert,Te Mayonna Brown,,39.04931980196582,0.0,,,,0.0,46.38199703151089,46.37163537085124,37.18033184378384,55.65293545605684,1.0
HOUSE,FL,25,False,standard,Jared Moskowitz,D,1,Jared Moskowitz,Scott Singer,,-9.218034236116692,0.0,,1.0,13.157894736842104,0.20974256987849105,3.0416836499321196,5.1096924147361165,-2.0206028649220498,12.325915643699258,0.8186
HOUSE,FL,26,False,standard,Mario Díaz-Balart,R,-1,Nicole Locklin,Mario Díaz-Balart,,-18.540683907584068,0.0,,,,0.0,-12.468181830620384,-12.419747312552511,-20.49251819779906,-4.375283264594242,0.02125
HOUSE,FL,27,False,standard,María Elvira Salazar,R,-1,Eliott Rodriguez,María Elvira Salazar,,-14.697284015567739,0.0,,3.0,-6.037795494007989,0.31203849449568155,-8.21135299872129,-7.507863539959725,-14.174928619365197,-0.7294005337108473,0.07705
HOUSE,FL,28,False,standard,Carlos A. Giménez,,0,Phil Ehr,Carlos Giménez,,-25.62449782340173,0.0,,,,0.0,-17.547523863862295,-17.495524256278124,-26.77590109121347,-8.288018956852255,0.0075
HOUSE,GA,1,False,standard,Buddy Carter,,0,Amanda Hollowell,Jim Kingston,,-15.892812698763862,0.0,,,,0.0,-7.269036692331073,-7.3020261126904575,-16.438747854120553,1.8110220097602296,0.1539
HOUSE,GA,2,False,standard,Sanford Bishop,D,1,Sanford Bishop,Matt Day,,7.650507378170518,0.0,,,,0.0,19.490896881827027,19.4714954155992,11.4665826198762,27.49934094886151,0.99915
HOUSE,GA,3,False,standard,Brian Jack,R,-1,Maura Keller,Brian Jack,,-29.876322455669797,0.0,,,,0.0,-24.218973711962857,-24.168724494771478,-32.25597888010378,-16.12397329335904,0.0
HOUSE,GA,4,False,standard,Hank Johnson,D,1,Hank Johnson,James Duffie,,53.03852255145806,0.0,,,,0.0,61.9524157483786,61.98845837195372,54.14644802590572,69.84805049832384,1.0
HOUSE,GA,5,False,standard,Nikema Williams,D,1,Nikema Williams,John Oscar Salvesen,,72.33073290669485,0.0,,,,0.0,79.95273081687517,79.9664477240031,72.03223559962773,87.87331144228983,1.0
HOUSE,GA,6,False,standard,Lucy McBath,D,1,Lucy McBath,Kevin Martin,,50.345152979843064,0.0,,,,0.0,59.41193838498592,59.456116900713596,51.46047017823406,67.24847362273339,1.0
HOUSE,GA,7,False,standard,Rich McCormick,R,-1,Tony Kozycki,Rich McCormick,,-22.30291135099771,0.0,,1.0,-8.770786516853933,0.3006205305037392,-16.422479714350235,-14.07932632522747,-20.863666976500724,-7.276911011558993,0.00345
HOUSE,GA,8,False,standard,Austin Scott,R,-1,Kelly Esti,Austin Scott,,-30.72180747930478,0.0,,,,0.0,-25.089533571606683,-25.040121606822527,-33.11210637704341,-17.060571910385725,0.0
HOUSE,GA,9,False,standard,Andrew Clyde,R,-1,Caitlyn Gegen,Andrew Clyde,,-34.33522296479662,0.0,,,,0.0,-28.818481009064747,-28.79488113743968,-36.71989785118816,-20.916892338945573,0.0
HOUSE,GA,10,False,standard,Mike Collins,,0,Pam Delancy,Houston Gaines,,-20.913860114633074,0.0,,,,0.0,-12.677105769883202,-12.732068218169736,-21.86431020831369,-3.5812251107127433,0.038
HOUSE,GA,11,False,standard,Barry Loudermilk,,0,Chris Harden,John Cowan,,-23.563722533183686,0.0,,1.0,2.4390243902439024,0.38102055843370014,-15.425956442038832,-8.649872309563431,-16.035249469055678,-1.240086457325888,0.0677
HOUSE,GA,12,False,standard,Rick Allen,R,-1,Ceretta Smith,Rick Allen,,-14.231034879705307,0.0,,,,0.0,-7.672348515574648,-7.682130841144435,-15.7311862412885,0.2713215940487163,0.10745
HOUSE,GA,13,False,standard,Everton Blair,,0,Jasmine Clark,Jonathan Chavez,,42.724453914937364,0.0,,,,0.0,49.886481826363266,49.82486717334663,40.72257031098057,59.216629810791765,1.0
HOUSE,GA,14,False,standard,Clay Fuller,R,-1,Shawn Harris,Clay Fuller,,-37.01635857495856,0.0,,,,0.0,-31.59493093825469,-31.57746721916301,-39.517282260760695,-23.62172425219268,0.0
HOUSE,HI,1,False,standard,Ed Case,D,1,Ed Case,Adriel Lam,,25.166334746889017,0.0,,,,0.0,35.326411805727155,35.3439069940637,27.411334678843037,43.21632949429108,1.0
HOUSE,HI,2,False,standard,Jill Tokuda,D,1,Jill Tokuda,Brenton Awa,,22.062952000244117,0.0,,,,0.0,32.32323004205811,32.23619361531521,24.334021621270168,40.313501564945085,1.0
HOUSE,IA,1,False,standard,Mariannette Miller-Meeks,R,-1,Christina Bohannan,Mariannette Miller-Meeks,,-8.590704180072024,0.0,,2.0,6.666443645284484,0.3002224373999517,-0.7668741707944576,1.50215822896986,-5.23840659254403,8.276834047057061,0.61215
HOUSE,IA,2,False,standard,Ashley Hinson,,0,Lindsay James,Joe Mitchell,,-10.127597485735269,0.0,,2.0,-4.02646523980381,0.35353363950043315,-0.40163538660251313,-1.7174858412141658,-9.213830700579837,5.99230881597391,0.3863
HOUSE,IA,3,False,standard,Zach Nunn,R,-1,Sarah Trone Garriott,Zach Nunn,,-4.464251430326767,0.0,,1.0,-1.0666666666666673,0.0848123079780949,4.3025427439020785,3.8547458291788415,-3.857577852358294,11.59508738879086,0.73865
HOUSE,IA,4,False,standard,Randy Feenstra,,0,David Dawson,Chris McGowan,,-31.901561369041463,0.0,,,,0.0,-24.00545186978883,-23.98606242761477,-33.227015510238786,-14.869357800214585,0.00055
HOUSE,ID,1,False,standard,Russ Fulcher,R,-1,Kaylee Peterson,Russ Fulcher,,-46.19778126853283,0.0,,3.0,-16.24637167506642,0.30968320926802634,-41.16754769979053,-33.43249997388769,-40.22703195688927,-26.648244030165305,0.0
HOUSE,ID,2,False,standard,Mike Simpson,R,-1,Ellie Gilbreath,Mike Simpson,,-27.561138104639443,0.0,,,,0.0,-21.837973150810985,-21.829379371824555,-29.90428474323149,-13.805681020661822,0.0002
HOUSE,IL,1,False,standard,Jonathan Jackson,D,1,Jonathan Jackson,Christian Maxwell,,32.45721176888944,0.0,,,,0.0,42.36298403590439,42.367746360922396,34.515946303125595,50.289468842924066,1.0
HOUSE,IL,2,False,standard,Robin Kelly,,0,Donna Miller,Michael Noack,,33.57708216310065,0.0,,,,0.0,41.13946340969738,41.07338077573961,31.994773389856427,50.2703593141998,1.0
HOUSE,IL,3,False,standard,Delia Ramirez,D,1,Delia Ramirez,Angel Oakley,,31.83380528871024,0.0,,,,0.0,41.763201254194314,41.68226370306847,33.74581295049381,49.84312446534264,1.0
HOUSE,IL,4,False,standard,Chuy García,,0,Patty Garcia,Lupe Castillo,,28.752276035686318,0.0,,,,0.0,36.49297156142899,36.568647684504725,27.356125890615996,45.81083927062832,1.0
HOUSE,IL,5,False,standard,Mike Quigley,D,1,Mike Quigley,Tommy Hanson,,37.56614329445709,0.0,,,,0.0,47.26397245616989,47.16637985463814,39.35392419160389,54.977505800479385,1.0
HOUSE,IL,6,False,standard,Sean Casten,D,1,Sean Casten,Niki Conforti,,5.575462312490821,0.0,,,,0.0,17.960062844689247,17.90274039898444,9.894078256686724,25.94414466233912,0.99785
HOUSE,IL,7,False,standard,Danny Davis,,0,La Shawn Ford,Chad Koppie,,66.15598021500666,0.0,,,,0.0,71.92855742336086,71.89591416075828,62.87709232306483,81.0488740350116,1.0
HOUSE,IL,8,False,standard,Raja Krishnamoorthi,,0,Melissa Bean,Jennifer Davis,,7.000325718967043,0.0,,,,0.0,16.70675715160194,16.68101206684723,7.4044836012571755,25.955659555893337,0.98975
HOUSE,IL,9,False,standard,Jan Schakowsky,,0,Daniel Biss,John Elleson,,36.986157350622044,0.0,,,,0.0,44.408879710091476,44.428528115495055,35.296228724638006,53.41481288913273,1.0
HOUSE,IL,10,False,standard,Brad Schneider,D,1,Brad Schneider,Carl Lambrecht,,22.345356623267172,0.0,,,,0.0,32.59629803826515,32.581129790549085,24.735697966745803,40.42011920415862,1.0
HOUSE,IL,11,False,standard,Bill Foster,D,1,Bill Foster,Jeff Walter,,11.606554064861559,0.0,,,,0.0,22.62771300560971,22.618257636893965,14.557984997017625,30.47886347174424,0.99975
HOUSE,IL,12,False,standard,Mike Bost,R,-1,Julie Fortier,Mike Bost,,-44.08125909098338,0.0,,,,0.0,-38.95185130474954,-38.94985769487325,-47.01573202257001,-31.121273708311207,0.0
HOUSE,IL,13,False,standard,Nikki Budzinski,D,1,Nikki Budzinski,Jeff Wilson,,10.649960605661136,0.0,,,,0.0,21.83401801295866,21.73501127254947,13.840781119736393,29.90013963564508,0.99995
HOUSE,IL,14,False,standard,Lauren Underwood,D,1,Lauren Underwood,James Marter,,5.2631897441173,0.0,,,,0.0,17.73136829428364,17.664553937083966,9.70959543246849,25.670527546051222,0.99795
HOUSE,IL,15,False,standard,Mary Miller,R,-1,Jennifer Todd,Mary Miller,,-40.433634690775264,0.0,,,,0.0,-35.145999325628395,-35.20358422718447,-43.04958203705086,-27.314735777881552,0.0
HOUSE,IL,16,False,standard,Darin LaHood,R,-1,Paul Nolley,Darin LaHood,,-23.049919660830685,0.0,,,,0.0,-17.195491486766695,-17.207236445763137,-25.303036213067195,-9.188189794189789,0.00275
HOUSE,IL,17,False,standard,Eric Sorensen,D,1,Eric Sorensen,Dillan Vancil,,4.828123190177733,0.0,,,,0.0,17.411972918791914,17.41609890184033,9.53821272964979,25.368075262108487,0.99785
HOUSE,IN,1,False,standard,Frank J. Mrvan,,0,Frank Mrvan,Barb Regnitz,,0.4022301253280738,0.0,,,,0.0,11.602581579477247,11.604800825337167,2.367024687813655,20.804726994475597,0.94495
HOUSE,IN,2,False,standard,Rudy Yakym,R,-1,Jamee Decio,Rudy Yakym,,-26.920260374288038,0.0,,,,0.0,-21.179324692835575,-21.089769364051946,-29.128028790231742,-13.11638635208071,0.0003
HOUSE,IN,3,False,standard,Marlin Stutzman,R,-1,Kelly Thompson,Marlin Stutzman,,-31.72894798522732,0.0,,,,0.0,-26.127456936248795,-26.091885126251565,-34.05738225795345,-18.098032388357993,0.0
HOUSE,IN,4,False,standard,Jim Baird,R,-1,Drew Cox,Jim Baird,,-29.878658536585366,0.0,,,,0.0,-24.221378176325445,-24.22198739783144,-32.10214180753566,-16.204302592527572,0.0
HOUSE,IN,5,False,standard,Victoria Spartz,R,-1,J. D. Ford,Victoria Spartz,,-17.12743785454997,0.0,,1.0,-7.5276595744680845,0.2782043135033641,-10.937335832838798,-10.017268757729278,-16.8341075598958,-3.1029176658117024,0.0319
HOUSE,IN,6,False,standard,Jefferson Shreve,R,-1,Cinde Wirth,Jefferson Shreve,,-33.09952049613334,0.0,,,,0.0,-27.541650668635953,-27.567996831005882,-35.47163431231707,-19.625616316327886,0.0
HOUSE,IN,7,False,standard,André Carson,D,1,André Carson,Patrick McAuley,,42.161067786442715,0.0,,,,0.0,51.650104263123104,51.71299106430154,43.76448078138766,59.54560110461364,1.0
HOUSE,IN,8,False,standard,Mark Messmer,R,-1,Mary Allen,Mark Messmer,,-36.49150182813958,0.0,,,,0.0,-31.05075217041153,-31.04047933630433,-39.077080714088126,-23.05518428310593,0.0
HOUSE,IN,9,False,standard,Erin Houchin,R,-1,Brad Meyer,Erin Houchin,,-30.3858345174336,0.0,,,,0.0,-24.743516643867135,-24.749282469738887,-32.679880788640574,-16.867333573855472,5e-05
HOUSE,KS,1,False,standard,Tracey Mann,R,-1,Lauren Reinhold,Tracey Mann,,-31.848581559120564,0.0,,,,0.0,-26.250816942781995,-26.194218640401395,-34.22478623990392,-18.217209737065993,0.0
HOUSE,KS,2,False,standard,Derek Schmidt,R,-1,Don Coover,Derek Schmidt,,-20.055354340614592,0.0,,,,0.0,-14.076520566065895,-14.009809807352452,-22.015375466485146,-6.042288601543,0.01125
HOUSE,KS,3,False,standard,Sharice Davids,D,1,Sharice Davids,Eric Jenkins,,4.174028834088756,0.0,,,,0.0,16.928254118724585,16.93727549360664,9.038832692503155,24.860267408453453,0.99725
HOUSE,KS,4,False,standard,Ron Estes,R,-1,Katy Tyndell,Ron Estes,,-23.69976552345745,0.0,,,,0.0,-17.86627565280235,-17.80371519667625,-25.740867174278463,-9.868578423175405,0.0025
HOUSE,KY,1,False,standard,James Comer,R,-1,Drew Williams,James Comer,,-47.91004767154219,0.0,,,,0.0,-42.96402985979272,-42.962300855155725,-51.030314064789586,-35.022773012597746,0.0
HOUSE,KY,2,False,standard,Brett Guthrie,R,-1,Megan Wingfield,Brett Guthrie,,-41.93201836717013,0.0,,,,0.0,-36.707444251335055,-36.684856958085305,-44.666911767216,-28.708587603295516,0.0
HOUSE,KY,3,False,standard,Morgan McGarvey,D,1,Morgan McGarvey,Maria Rodriquez,,19.26899411654809,0.0,,,,0.0,29.631361150244658,29.66086929110009,21.668974799948476,37.618559372094886,1.0
HOUSE,KY,4,False,standard,Thomas Massie,,0,Melissa Strange,Ed Gallrein,,-36.16019101367484,0.0,,,,0.0,-28.407411577581485,-28.416693217313387,-37.64764012390988,-19.229414935634942,5e-05
HOUSE,KY,5,False,standard,Hal Rogers,R,-1,Ned Pillersdorf,Hal Rogers,,-64.66978795481056,0.0,,,,0.0,-60.739778499542595,-60.743593992825524,-68.74738221717006,-52.847305704979696,0.0
HOUSE,KY,6,False,standard,Andy Barr,,0,Zach Dembo,Ralph Alvarado,,-15.313409908980443,0.0,,4.0,-5.312555633043793,0.37651995900434027,-6.615321035068942,-6.148595995128659,-13.506854415371125,1.1087598360441973,0.1421
HOUSE,LA,1,False,jungle,Steve Scalise,R,-1,Lauren Jewett,Randall Arrington; Steve Scalise,,-38.94809735335349,0.0,,,,0.0,-33.60059314154692,-33.6177946492395,-41.56786853739525,-25.57278582408675,0.0
HOUSE,LA,2,False,jungle,Troy Carter,D,1,Troy Carter; Renada Collins,Peter Williams,,48.34454715461763,0.0,,,,0.0,57.52045693073535,57.56868401643862,49.681077057510684,65.38703490805486,1.0
HOUSE,LA,3,False,jungle,Clay Higgins,R,-1,John Day; Priscilla Gonzalez; Tia LeBrun; Caleb Walker,Kate Cotten; Clay Higgins,,-36.49141918263314,0.0,,,,0.0,-31.050666507971282,-31.01461237830297,-39.106399950199076,-23.053025079852162,0.0
HOUSE,LA,4,False,jungle,Mike Johnson,R,-1,Conrad Cable; Matt Gromlich,Gordon Heslop; Mike Johnson; Mike Nichols,,-34.66020705293809,0.0,,,,0.0,-29.15457196520315,-29.109138274048245,-37.21400013052398,-21.13764891563953,0.0
HOUSE,LA,5,False,jungle,Julia Letlow,,0,Dan McKay; Patricia Moore; Antonio Wilson,Stewart Cathey Jr.; Misti Cordell; Omar Dantzler; Michael Echols; Gabe Firment; Austin Magee,,-34.46022314691452,0.0,,,,0.0,-26.647738849766355,-26.64790279496524,-35.80987861814622,-17.493706212376683,0.00015
HOUSE,LA,6,False,jungle,Cleo Fields,,0,Pat Forbes; Lindsay Garcia,Monique Appeaning; Larry Davis; Rick Edmonds; Chris Johnson; Michael Mebruer; Blake Miguez; Stephen Wagley,,-30.628413524975773,0.0,,,,0.0,-22.693336687767186,-22.728137414056235,-31.974972777156378,-13.610111194460687,0.00065
HOUSE,MA,1,False,same_party,Richard Neal,D,1,Richard Neal,,D,13.91472962033623,0.0,,,,,,,,,1.0
HOUSE,MA,2,False,same_party,Jim McGovern,D,1,Jim McGovern,,D,24.287252795533576,0.0,,,,,,,,,1.0
HOUSE,MA,3,False,standard,Lori Trahan,D,1,Lori Trahan,Gary Grossi,,19.39223989927893,0.0,,,,0.0,29.74951984014142,29.811831759474465,21.947491559619575,37.61803281005094,1.0
HOUSE,MA,4,False,standard,Jake Auchincloss,D,1,Jake Auchincloss,Thomas Stalcup,,20.13118266529218,0.0,,,,0.0,30.45940057266403,30.453763390666353,22.491379199089995,38.41180609237524,1.0
HOUSE,MA,5,False,same_party,Katherine Clark,D,1,Katherine Clark,,D,46.346449490580284,0.0,,,,,,,,,1.0
HOUSE,MA,6,False,standard,Seth Moulton,,0,Dan Koh,Micah Jones,,21.088680178889774,0.0,,,,0.0,29.082122609115547,29.154220998260804,19.86585365774888,38.33648855552338,1.0
HOUSE,MA,7,False,same_party,Ayanna Pressley,D,1,Ayanna Pressley,,D,65.14004345536927,0.0,,,,,,,,,1.0
HOUSE,MA,8,False,standard,Stephen Lynch,D,1,Stephen Lynch,Robert Burke,,26.9861956166176,0.0,,,,0.0,37.0868296752472,37.08252987335019,29.171058568931894,44.986629987762576,1.0
HOUSE,MA,9,False,standard,Bill Keating,D,1,Bill Keating,Tyler MacAllister,,10.942031882242684,0.0,,,,0.0,22.073865998979723,22.072865295011518,14.088364342588902,30.114594870006854,0.9999
HOUSE,MD,1,False,standard,Andy Harris,R,-1,Dan Schwartz,Andy Harris,,-17.30515700957555,0.0,,1.0,-19.685714285714287,0.28625461796561746,-11.13176278204583,-13.62471767965093,-20.504209535170684,-6.738078145458056,0.00535
HOUSE,MD,2,False,standard,Johnny Olszewski,D,1,Johnny Olszewski,Dave Wallace,,18.938218026002716,0.0,,,,0.0,29.31463126109068,29.341371062537867,21.372432293412324,37.16286136951187,1.0
HOUSE,MD,3,False,standard,Sarah Elfreth,D,1,Sarah Elfreth,Berney Flowers,,24.49027443115774,0.0,,,,0.0,34.67205490326296,34.65272166913576,26.665639168849044,42.66007874866473,1.0
HOUSE,MD,4,False,standard,Glenn Ivey,D,1,Glenn Ivey,George McDermott,,75.6651801829724,0.0,,,,0.0,83.02960471945192,82.95390402492615,75.08629077526892,90.85723487037265,1.0
HOUSE,MD,5,False,standard,Steny Hoyer,,0,Adrian Boafo,Chris Chaffee,,34.05016724003836,0.0,,,,0.0,41.593848834481776,41.55742050185906,32.347314843184655,50.75972105242509,1.0
HOUSE,MD,6,False,standard,April McClain Delaney,D,1,April McClain Delaney,Robin Ficker,,5.925898469147308,0.0,,,,0.0,18.216602633991062,18.13448879080437,10.130460023966316,26.117123529614055,0.99865
HOUSE,MD,7,False,standard,Kweisi Mfume,D,1,Kweisi Mfume,Scott Collier,,60.49731735411945,0.0,,,,0.0,68.95233851450928,68.87797167344083,61.112013663244,76.8141003236287,1.0
HOUSE,MD,8,False,standard,Jamie Raskin,D,1,Jamie Raskin,Cheryl Riley,,58.05566151736721,0.0,,,,0.0,66.66659679962522,66.6161843894005,58.72370400351187,74.43471428311804,1.0
HOUSE,ME,1,False,standard,Chellie Pingree,D,1,Chellie Pingree,Ronald Russell,,22.08301794249629,0.0,,,,0.0,32.34262929567685,32.389862870936945,24.385164363674637,40.26617798539226,1.0
HOUSE,ME,2,False,standard,Jared Golden,,0,Matthew Dunlap,Paul LePage,,-9.23471064196821,0.0,,6.0,-5.511135524882269,0.3816322380442393,0.7206623025492358,-1.5674822126410373,-8.93485640926188,5.829639511871514,0.39185
HOUSE,MI,1,False,standard,Jack Bergman,R,-1,Callie Barr,Jack Bergman,,-21.519722425890762,0.0,,,,0.0,-15.609052696729004,-15.660932504663089,-23.459454730963188,-7.738333973739526,0.00555
HOUSE,MI,2,False,standard,John Moolenaar,R,-1,Ben Ambrose,John Moolenaar,,-30.540216196830155,0.0,,,,0.0,-24.90250014186323,-24.847291230064698,-32.753253201739994,-16.98913564035785,0.0
HOUSE,MI,3,False,standard,Hillary Scholten,D,1,Hillary Scholten,Terri DeBoer,,7.972385433101784,0.0,,,,0.0,19.733033810993792,19.733427974415513,11.804052656208711,27.657862022621668,0.99915
HOUSE,MI,4,False,standard,Bill Huizenga,R,-1,Sean McCann,Bill Huizenga,,-5.621377887750186,0.0,,3.0,-2.08404171120702,0.23667846237476203,2.9282411061869227,1.739106311070985,-5.200412384181634,8.789469427380778,0.6243
HOUSE,MI,5,False,standard,Tim Walberg,R,-1,Christian Vukasovich,Tim Walberg,,-27.40917258410124,0.0,,,,0.0,-21.681786286527363,-21.753106627059964,-29.56909889104566,-13.785110251867966,0.00035
HOUSE,MI,6,False,standard,Debbie Dingell,D,1,Debbie Dingell,Heather Smiley,,23.922767554940073,0.0,,,,0.0,34.12271561580304,34.189354077694105,26.16742371256007,42.13745644181724,1.0
HOUSE,MI,7,False,standard,Tom Barrett,R,-1,William Lawrence,Tom Barrett,,-1.303857115880356,0.0,,2.0,-3.3029189731495254,0.3026173242455654,7.709138370765893,4.3946576631404195,-2.2619289347183487,11.11219646959218,0.7997
HOUSE,MI,8,False,standard,Kristen McDonald Rivet,D,1,Kristen McDonald Rivet,Thomas Smith,,-2.009144166793344,0.0,,,,0.0,11.599291789737592,11.524007021218678,3.524624038195163,19.56413765119269,0.96765
HOUSE,MI,9,False,standard,Lisa McClain,R,-1,Ray Pooley,Lisa McClain,,-32.77545908113034,0.0,,,,0.0,-27.207089006658492,-27.18295996890329,-35.08731984199864,-19.195052792855847,0.0
HOUSE,MI,10,False,standard,John James,,0,Christina Hines,Mike Bouchard,,-6.684831205554229,0.0,,2.0,-5.384977199551968,0.36631232344736164,3.924161704402995,0.5471797208701055,-6.810831702910644,7.890697382203702,0.5378
HOUSE,MI,11,False,standard,Haley Stevens,,0,Jeremy Moss,Ethan Baker,,16.423294509151415,0.0,,,,0.0,24.63299173725576,24.570960683856505,15.328568804870608,33.79482996246193,0.9997
HOUSE,MI,12,False,standard,Rashida Tlaib,D,1,Rashida Tlaib,James Hooper,,39.897191011235954,0.0,,,,0.0,49.491661097950654,49.498923948839916,41.61769497125346,57.44216515254436,1.0
HOUSE,MI,13,False,standard,Shri Thanedar,,0,Donavan McKinney,T.P. Nykoriak,,41.99678274964389,0.0,,,,0.0,49.19363727837553,49.11413894094057,40.09338782728777,58.21554132799732,1.0
HOUSE,MN,1,False,standard,Brad Finstad,R,-1,Jake Johnson,Brad Finstad,,-12.233713055803454,0.0,,2.0,-6.212632712554414,0.10891390585484527,-5.300803380687089,-5.34500553929272,-13.019794004732818,2.2073363596942035,0.18265
HOUSE,MN,2,False,standard,Angie Craig,,0,Matt Little,Eric Pratt,,5.9507367864820395,0.0,,2.0,8.087564913416745,0.37744337925340743,15.934792380363437,12.944654600474752,5.534083630557168,20.479705626041092,0.98585
HOUSE,MN,3,False,standard,Kelly Morrison,D,1,Kelly Morrison,Tyler Bass,,21.720150444274704,0.0,,,,0.0,31.991907185587316,32.11923299753755,24.126367492829637,40.086656341814574,1.0
HOUSE,MN,4,False,standard,Betty McCollum,D,1,Betty McCollum,Paul Wikstrom,,36.46698138802974,0.0,,,,0.0,46.21170792363482,46.20325445756947,38.291629071945245,54.120710465507436,1.0
HOUSE,MN,5,False,standard,Ilhan Omar,D,1,Ilhan Omar,John Nagel,,63.542984491902445,0.0,,,,0.0,71.79581042275186,71.81919065538276,63.96950523972639,79.68655461193053,1.0
HOUSE,MN,6,False,standard,Tom Emmer,R,-1,Doug Chapin,Tom Emmer,,-20.06608890237427,0.0,,,,0.0,-14.087823947270074,-14.143617197409567,-22.104093757190146,-6.02591421830191,0.0136
HOUSE,MN,7,False,standard,Michelle Fischbach,R,-1,Erik Osberg,Michelle Fischbach,,-37.09774237198466,0.0,,,,0.0,-31.679339902447875,-31.637289065653654,-39.680077061955814,-23.652036045137834,0.0
HOUSE,MN,8,False,standard,Pete Stauber,R,-1,Trina Swanson,Pete Stauber,,-14.531388413157739,0.0,,,,0.0,-8.020199243654774,-7.913241524668159,-15.997725793239976,0.13297450008335035,0.1038
HOUSE,MO,1,False,standard,Wesley Bell,D,1,Wesley Bell,Paul Berry,,58.18768172722622,0.0,,,,0.0,66.79032805093709,66.85069984124505,58.93779292615452,74.77681744902037,1.0
